objectid,filename,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,object_template,object_download,image_small,image_thumb
ibp1921,ibp1921.jpg,The confessions and autobiography of Harry Orchard: Illustrated with photographs,"Orchard, H.",1907,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1921.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1921_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1921_th.jpg
ibp1922,ibp1922.jpg,"The murder of John Hawk: Indians, stockmen, vigilantes and the settling of the Northwest frontier","Skovlin, J. M., & Skovlin, D. M. D.",2005,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1922.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1922_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1922_th.jpg
ibp1923,ibp1923.jpg,"Outlaw tales of Idaho: True stories of the Gem State's most infamous crooks, culprits and cutthroats","Stapilus, R.",2008,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1923.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1923_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1923_th.jpg
ibp1924,ibp1924.jpg,To the sundown side: The mountain man in Idaho,"Byers, R. O.",1986,,Mountain Men,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1924.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1924_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1924_th.jpg
ibp1925,ibp1925.jpg,John Gray: Most spirited of mountain men,"Carney, E.",2010,,Mountain Men,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1925.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1925_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1925_th.jpg
ibp1926,ibp000.jpg,"The best trader on the emigrant road: The life and adventures of Bob Dempsey, mountaineer","Frandsen, R., & Olson, R. A.",1979,,Mountain Men,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1927,ibp1927.jpg,That man Boone: Frontiersman of Idaho,"Hayman, H. H.",1948,,Mountain Men,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1927.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1927_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1927_th.jpg
ibp1928,ibp1928.jpg,The ridgerunner: Elusive loner of the wilderness,"Ripley, R.",1986,,Mountain Men,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1928.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1928_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1928_th.jpg
ibp1929,ibp000.jpg,Memoirs of an old prospector,"Routson, N., Preston, P., Heritage Program",1997,,Mountain Men,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1930,ibp1930.jpg,Chesterfield: Mormon outpost in Idaho,"Anderson, L. F., Call, C. M., & Chesterfield Foundation, Inc.",1993,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1930.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1930_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1930_th.jpg
ibp1931,ibp1931.jpg,"Temporal realities and eternal possibilities: A history of Samuel Reed Andrus, Melba Phyllis Brown, and their children","Andrus, A. B.",2010,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1931.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1931_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1931_th.jpg
ibp1932,ibp000.jpg,"The Mormon experience in Idaho: Address given to a faculty, administration, spouses and students at Ricks College, April 6, 1994","Arrington, L. J., & Ricks College",1994,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1933,ibp1933.jpg,Taylor Mountain homesteaders: The compiled histories of the settlers of Bingham & Bonneville counties of southwest Idaho,"Blatter, L.",2008,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1933.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1933_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1933_th.jpg
ibp1934,ibp000.jpg,Idaho Mormon population dynamics,"Campbell, R. W.",1970,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1935,ibp000.jpg,The bitter and the sweet: The story of my life,"Cannon, R. M.",2007,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1936,ibp1936.jpg,"Henry Ballard: The story of a courageous pioneer, 1832-1908","Crookston, D. O., & Ballard, H.",1994,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1936.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1936_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1936_th.jpg
ibp1937,ibp1937.jpg,Gold & treasure: A history of John Lowe Butler II,"Dalton, C. L.",2011,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1937.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1937_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1937_th.jpg
ibp1938,ibp000.jpg,A New Policy in Church School Work: The founding of the Mormon supplementary religious education movement,"Dowdle, B. D.",2011,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1939,ibp000.jpg,Written on the rocks: The mythopoetics of the Almo Massacre,"Emmons, A.",2007,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1940,ibp000.jpg,"Breaking a monopoly: Progressive reform, the federal government, and the Utah-Idaho sugar company, 1907-1921","Godfrey, M. C.",2001,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1941,ibp1941.jpg,"Religion, politics, and sugar: The Mormon Church, the federal government, and the Utah-Idaho Sugar Company, 1907-1921","Godfrey, M. C.",2007,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1941.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1941_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1941_th.jpg
ibp1942,ibp000.jpg,"The role of rhetoric in the Mormon suffrage debate in Idaho, 1880-1906","Hansen, M. C.",1958,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1943,ibp000.jpg,"Missionary journal: Brent Michael Holmes, Swiss-Austrian Mission, 1955-1958","Holmes, B. M.",2005,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1944,ibp000.jpg,Pioneer pathways,International Society Daughters of Utah Pioneers,1998,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1945,ibp000.jpg,Mormon tabernacles: An historical exegesis 1847-1937,"Jackson, R. W.",1997,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1946,ibp000.jpg,"Patchwork: Early pioneer, Indian, and faith promoting Latter-day Saint stories","Johnson, R.",1973,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1947,ibp1947.jpg,I always did like horses & women: Enoch Cal Carrington's life story,"Layser, E. F.",2008,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1947.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1947_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1947_th.jpg
ibp1948,ibp000.jpg,"The founding of Almo, Idaho: The effect of Mormon settlement : historical essay","Lloyd, L., Durfee, E. L., & Durfee, D.",1994,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1949,ibp000.jpg,"Juniper and Black Pine: A history of two Southern Idaho communities, 1870's to 1995","Nelson, L. B.",1996,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1950,ibp000.jpg,J. Karl Wood: His story,"Nielson, P. W.",1993,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1951,ibp000.jpg,The Mormons on the Palouse: History and recollections,"Petersen, W. H.",1987,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1952,ibp000.jpg,Pioneer potpourri,"Ricketts, N. B., Malouf, B. B., & Daughters of Utah Pioneers",1994,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1953,ibp000.jpg,"The Lemhi Shoshone of Idaho territory: Mormons, gold, treaties, and an executive order, 1855-1875","Scriver, L.",2008,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1954,ibp000.jpg,"To the devil by any road they please: Entrepreneurship and class in Cache Valley, Utah, 1859-1874","Sidford, R. C.",2002,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1955,ibp000.jpg,"Ovid, Idaho, a bend in the road: A study in evolving community identity","Watts, J.",1999,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1956,ibp000.jpg,"The Idaho anti-Mormon test oath, 1884-1892","Wells, M. W.",1900,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1957,ibp000.jpg,"The Idaho anti-Mormon movement, 1872-1908","Wells, M. W.",1950,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1958,ibp1958.jpg,"Anti-Mormonism in Idaho, 1872-92","Wells, M. W.",1978,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1958.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1958_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1958_th.jpg
ibp1959,ibp000.jpg,Law in the service of politics: Anti-mormonism in Idaho territory,"Wells, M. W.",1981,,Latter Day Saints,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1960,ibp000.jpg,Fur trade posts in Idaho,Idaho State Historical Society,1970,,Fur,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1961,ibp000.jpg,Idaho fur trade,Idaho State Historical Society,1973,,Fur,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1962,ibp000.jpg,Fur trade attitudes toward the American Indian,"Saum, L. O.",1962,,Fur,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1963,ibp000.jpg,The fur trader and the Indian,"Saum, L. O.",1965,,Fur,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1964,ibp1964.jpg,Hunt for Idaho: Evacuees 1942-1945 and hometeaders 1947-1949,"Roberts-Wright, B. M. S.",1994,,Concentration Camps,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1964.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1964_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1964_th.jpg
ibp1965,ibp000.jpg,Minidoka: An analysis of changing patterns of social interaction,"Sakoda, J. M.",1949,,Concentration Camps,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1966,ibp000.jpg,"Idaho's varied political landscape: Elections and realignment in Idaho, 1920 to 2008","Beazer, R.",2010,,Diversity,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1967,ibp1967.jpg,History of the Jews in Utah and Idaho,"Brooks, J.",1973,,Diversity,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1967.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1967_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1967_th.jpg
ibp1968,ibp000.jpg,A history of the Italian and German prisoner of war camps in Utah and Idaho during World War II,"Busco, R. A.",1967,,Diversity,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1969,ibp000.jpg,German and Italian prisoners of War in Utah and Idaho,"Busco, R. A.",1971,,Diversity,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1970,ibp000.jpg,Idaho's ethnic heritage: A resource guide,"Mercier, L., Simon-Smolinski, C., & Idaho Ethnic Heritage Project",1990,,Diversity,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1971,ibp000.jpg,Idaho's ethnic heritage: Historical overviews,"Mercier, L., Simon-Smolinski, C., & Idaho Ethnic Heritage Project",1990,,Diversity,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1972,ibp1972.jpg,Pilgrims on the earth: A German-Russian chronical,"Scheuerman, R. D.",1974,,Diversity,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1972.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1972_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1972_th.jpg
ibp1973,ibp000.jpg,"Multicultural experiences in the Palouse country: A historical narrative investigating ethnicity and regional immigration patterns, 1860-1920","Scheuerman, R. D.",1992,,Diversity,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1974,ibp1974.jpg,The Volga Germans: Pioneers of the Northwest,"Scheuerman, R. D., & Trafzer, C. E.",1980,,Diversity,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1974.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1974_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1974_th.jpg
ibp1975,ibp1975.jpg,Norse to the Palouse: Sagas of the Selbu Norwegians,"Slind, M. G., & Bohm, F. C.",1990,,Diversity,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1975.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1975_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1975_th.jpg
ibp1976,ibp1976.jpg,The politics of righteousness: Idaho Christian patriotism,"Aho, J. A.",1995,,Politics,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1976.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1976_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1976_th.jpg
ibp1977,ibp000.jpg,Westernism and Silverism: Fred T. Dubois and the Idaho Silver Republicans,"Birzer, B. J.",1992,,Politics,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1978,ibp1978.jpg,Individualism in Idaho: The territorial foundations,"Blank, R. H.",1988,,Politics,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1978.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1978_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1978_th.jpg
ibp1979,ibp1979.jpg,Lioness of Idaho: Louise Shadduck and the power of polite,"Bullard, M.",2013,,Politics,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1979.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1979_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1979_th.jpg
ibp1980,ibp1980.jpg,Cecil Andrus: Idaho's Greatest Governor,"Carlson, C.",2011,,Politics,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1980.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1980_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1980_th.jpg
ibp1981,ibp1981.jpg,Medimont reflections: Forty years of issues and Idahoans,"Carlson, C., Andrus, C. D., & Kough, B.",2013,,Politics,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1981.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1981_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1981_th.jpg
ibp1982,ibp000.jpg,"Moses Alexander, Idaho's Jewish governor, 1914-1918","Crowder, D. L.",1972,,Politics,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1983,ibp000.jpg,"Then, now and tomorrow: Idaho State Democratic Party : 1951-1996 : a passage in history","Gore, S., Pursley, M., & Democratic Party (Idaho)",1996,,Politics,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1984,ibp000.jpg,Idaho 1st Territorial Legislature history,unknown,1863,,Politics,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1985,ibp1985.jpg,Paradox politics: Idaho political history since World War II : a study guide for teachers,"Idaho Humanities Council., Center for Civic Education (Calif.), Idaho., Whittenberger Foundation., Idaho Law Foundation., & National Endowment for the Humanities",2002,,Politics,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1985.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1985_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1985_th.jpg
ibp1986,ibp000.jpg,"Idaho Presidential Election votes, 1892-1948",unknown,1949,,Politics,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
